num_corre,dia_ocu,ano_ocu,hora_ocu,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,area_geo_ocu,zona_ocu,sexo_per,edad_per,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh,fall_les,int_o_noint,anio
5190,13,2016,13,8,6,101,1,2,1,1,999,1,4,6,1,9999,1,16,12,18,3,2,6,2,1,2016
5191,13,2016,0,8,6,103,1,2,99,1,25,1,4,67,5,9999,1,4,4,6,1,1,6,2,1,2016
5192,13,2016,0,8,6,103,1,2,99,2,21,1,4,67,5,9999,1,3,3,5,1,1,6,2,1,2016
5193,13,2016,7,8,6,101,1,2,21,1,22,1,4,18,5,2014,1,3,3,5,2,1,5,2,1,2016
5194,13,2016,7,8,6,101,1,2,21,1,16,2,4,18,5,2016,1,2,2,4,2,1,5,2,1,2016
5195,13,2016,16,8,6,101,1,2,13,1,22,1,4,999,99,9999,1,3,3,5,3,2,6,2,1,2016
5196,13,2016,19,8,6,101,1,1,13,1,73,1,4,32,5,2014,1,13,11,15,4,3,5,2,1,2016
5197,13,2016,19,8,6,101,1,1,13,1,28,1,4,67,5,2016,1,4,4,6,4,3,5,2,1,2016
5198,13,2016,13,8,6,101,1,2,7,1,28,1,4,999,99,9999,1,4,4,6,3,2,6,2,1,2016
5199,13,2016,13,8,6,101,1,2,7,2,33,1,4,999,99,9999,1,5,5,7,3,2,6,2,1,2016
5200,13,2016,12,8,6,109,1,2,99,2,24,1,4,67,1,9999,1,3,3,5,3,2,6,2,1,2016
5201,13,2016,22,8,6,602,6,2,99,2,37,1,4,32,5,2016,2,6,6,8,4,3,5,2,1,2016
5202,13,2016,20,8,6,1008,10,2,99,1,24,1,14,6,1,2000,1,3,3,5,4,3,4,2,1,2016
5203,13,2016,8,8,6,1015,10,2,99,1,59,1,18,999,5,9999,1,10,10,12,2,1,6,1,2,2016
5204,13,2016,21,8,6,1227,12,2,99,1,22,1,3,69,1,1991,1,3,3,5,4,3,3,2,2,2016
5205,13,2016,21,8,6,1227,12,2,99,2,44,1,3,69,1,1991,1,7,7,9,4,3,3,2,1,2016
5206,13,2016,17,8,6,1706,17,2,99,1,32,1,4,999,2,9999,1,5,5,7,3,2,6,2,1,2016
5207,13,2016,17,8,6,1706,17,2,99,1,30,1,4,999,2,9999,1,5,5,7,3,2,6,2,1,2016
5208,13,2016,17,8,6,1413,14,2,99,1,999,1,3,69,5,9999,2,16,12,18,3,2,6,2,1,2016
5209,13,2016,17,8,6,1413,14,2,99,1,35,1,3,69,5,9999,2,6,6,8,3,2,6,2,1,2016
5210,13,2016,17,8,6,1413,14,2,99,1,40,1,3,69,5,9999,2,7,7,9,3,2,6,2,1,2016
5211,13,2016,17,8,6,1413,14,2,99,2,40,1,3,69,5,9999,2,7,7,9,3,2,6,2,1,2016
5212,13,2016,17,8,6,1413,14,2,99,1,11,2,3,69,5,9999,2,1,1,3,3,2,6,2,1,2016
5213,13,2016,17,8,6,1413,14,2,99,1,59,1,3,69,5,9999,2,10,10,12,3,2,6,2,1,2016
5214,13,2016,17,8,6,1413,14,2,99,2,51,1,3,69,5,9999,2,9,9,11,3,2,6,2,1,2016
5215,13,2016,22,8,6,410,4,2,99,1,19,1,18,999,99,9999,1,2,2,4,4,3,6,1,2,2016
5216,13,2016,21,8,6,301,3,1,99,2,40,1,1,69,4,9999,2,7,7,9,4,3,6,2,1,2016
5217,13,2016,21,8,6,301,3,1,99,1,18,1,1,69,4,9999,2,2,2,4,4,3,6,2,1,2016
5218,13,2016,21,8,6,301,3,1,99,2,21,1,1,69,4,9999,2,3,3,5,4,3,6,2,1,2016
5219,14,2016,3,8,7,101,1,1,6,1,31,1,3,10,2,2000,2,5,5,7,1,1,4,2,1,2016
5220,14,2016,3,8,7,101,1,1,6,1,20,1,3,10,2,2000,2,3,3,5,1,1,4,2,1,2016
5221,14,2016,13,8,7,108,1,2,99,1,19,1,18,999,1,9999,1,2,2,4,3,2,6,1,2,2016
5222,14,2016,13,8,7,108,1,2,99,1,14,2,18,999,1,9999,1,1,1,3,3,2,6,2,1,2016
5223,14,2016,6,8,7,113,1,2,99,1,28,1,1,27,10,1989,1,4,4,6,2,1,2,2,1,2016
5224,14,2016,12,8,7,602,6,2,99,1,18,1,4,999,99,9999,1,2,2,4,3,2,6,2,1,2016
5225,14,2016,12,8,7,602,6,2,99,2,43,1,2,69,2,9999,1,7,7,9,3,2,6,2,1,2016
5226,14,2016,12,8,7,602,6,2,99,2,18,1,2,69,2,9999,1,2,2,4,3,2,6,2,1,2016
5227,14,2016,12,8,7,602,6,2,99,1,2,2,2,69,2,9999,1,1,1,1,3,2,6,2,1,2016
5228,14,2016,12,8,7,602,6,2,99,2,13,2,2,69,2,9999,1,1,1,3,3,2,6,2,1,2016
5229,14,2016,20,8,7,501,5,2,99,1,35,1,4,64,1,9999,1,6,6,8,4,3,6,1,2,2016
5230,14,2016,13,8,7,611,6,2,99,1,19,1,4,999,99,9999,1,2,2,4,3,2,6,1,2,2016
5231,14,2016,13,8,7,611,6,2,99,1,30,1,4,999,99,9999,1,5,5,7,3,2,6,1,2,2016
5232,14,2016,13,8,7,611,6,2,99,1,19,1,4,999,99,9999,1,2,2,4,3,2,6,2,1,2016
5233,14,2016,13,8,7,104,1,2,99,1,20,1,4,32,1,9999,2,3,3,5,3,2,6,2,1,2016
5234,14,2016,13,8,7,104,1,2,99,1,15,2,4,32,1,9999,2,2,2,4,3,2,6,2,1,2016
5235,14,2016,17,8,7,1501,15,2,99,1,22,1,4,27,1,9999,1,3,3,5,3,2,6,2,2,2016
5236,14,2016,8,8,7,502,5,2,99,1,20,1,1,69,2,2005,1,3,3,5,2,1,4,2,1,2016
5237,14,2016,8,8,7,502,5,2,99,1,24,1,3,23,5,2000,1,3,3,5,2,1,4,2,1,2016
5238,14,2016,10,8,7,506,5,2,99,1,19,1,4,6,1,2016,1,2,2,4,2,1,5,2,1,2016
5239,14,2016,10,8,7,506,5,2,99,2,20,1,4,6,1,2016,1,3,3,5,2,1,5,1,2,2016
5240,14,2016,11,8,7,501,5,2,99,1,999,1,1,97,99,2007,1,16,12,18,2,1,4,2,1,2016
5241,14,2016,11,8,7,501,5,2,99,2,27,1,9,48,2,2006,1,4,4,6,2,1,4,2,1,2016
5242,14,2016,8,8,7,501,5,2,99,1,28,1,4,999,99,9999,1,4,4,6,2,1,6,1,2,2016
5243,14,2016,0,8,7,705,7,2,99,1,27,1,3,69,5,1995,1,4,4,6,1,1,3,2,1,2016
5244,14,2016,21,8,7,610,6,2,99,2,24,1,3,56,1,2000,3,3,3,5,4,3,4,2,1,2016
5245,14,2016,21,8,7,610,6,2,99,2,32,1,3,56,1,2000,3,5,5,7,4,3,4,2,1,2016
5246,14,2016,21,8,7,610,6,2,99,1,11,2,3,56,1,2000,3,1,1,3,4,3,4,2,1,2016
5247,14,2016,21,8,7,610,6,2,99,1,6,2,3,56,1,2000,3,1,1,2,4,3,4,2,1,2016
5248,15,2016,6,8,1,101,1,1,9,1,28,1,4,27,5,9999,1,4,4,6,2,1,6,2,1,2016
5249,15,2016,6,8,1,101,1,1,9,2,24,1,4,27,5,9999,1,3,3,5,2,1,6,2,1,2016
5250,15,2016,20,8,1,101,1,1,3,1,22,1,4,999,5,9999,1,3,3,5,4,3,6,2,1,2016
5251,15,2016,20,8,1,101,1,1,3,1,12,2,4,999,5,9999,1,1,1,3,4,3,6,2,1,2016
5252,15,2016,0,8,1,101,1,1,6,1,32,1,1,48,5,1996,3,5,5,7,1,1,3,2,1,2016
5253,15,2016,7,8,1,101,1,1,11,1,7,2,12,50,1,9999,1,1,1,2,2,1,6,2,1,2016
5254,15,2016,7,8,1,101,1,1,11,1,32,1,12,50,1,9999,1,5,5,7,2,1,6,2,1,2016
5255,15,2016,4,8,1,117,1,1,99,1,35,1,1,999,2,9999,2,6,6,8,1,1,6,2,1,2016
5256,15,2016,4,8,1,117,1,1,99,1,53,1,1,999,2,9999,2,9,9,11,1,1,6,2,1,2016
5257,15,2016,3,8,1,2212,22,2,99,1,28,1,5,26,2,9999,3,4,4,6,1,1,6,1,2,2016
5258,15,2016,3,8,1,2212,22,2,99,1,55,1,5,26,2,9999,3,10,10,12,1,1,6,1,2,2016
5259,15,2016,3,8,1,2212,22,2,99,2,49,1,5,26,2,9999,3,8,8,10,1,1,6,1,2,2016
5260,15,2016,9,8,1,1901,19,2,99,1,29,1,6,30,99,1996,1,4,4,6,2,1,3,2,1,2016
5261,15,2016,19,8,1,1901,19,2,99,1,17,2,4,999,99,9999,1,2,2,4,4,3,6,2,1,2016
5262,15,2016,19,8,1,1901,19,2,99,2,15,2,4,999,99,9999,1,2,2,4,4,3,6,2,1,2016
5263,15,2016,15,8,1,513,5,2,99,1,64,1,4,999,99,9999,1,11,11,13,3,2,6,1,2,2016
5264,15,2016,15,8,1,513,5,2,99,1,61,1,4,999,99,9999,1,11,11,13,3,2,6,2,1,2016
5265,15,2016,21,8,1,501,5,2,99,1,32,1,4,64,99,2014,1,5,5,7,4,3,5,1,2,2016
5266,15,2016,22,8,1,608,6,2,99,1,29,1,4,999,1,9999,1,4,4,6,4,3,6,2,2,2016
5267,15,2016,22,8,1,608,6,2,99,1,42,1,4,999,1,9999,1,7,7,9,4,3,6,2,1,2016
5268,15,2016,21,8,1,1001,10,1,99,1,39,1,4,77,7,9999,1,6,6,8,4,3,6,2,1,2016
5269,15,2016,10,8,1,203,2,2,99,1,37,1,4,67,99,9999,1,6,6,8,2,1,6,2,1,2016
5270,15,2016,1,8,1,1703,17,2,99,2,25,1,1,48,9,2001,2,4,4,6,1,1,4,2,1,2016
5271,15,2016,7,8,1,401,4,2,99,2,50,1,1,999,99,9999,1,9,9,11,2,1,6,2,1,2016
5272,15,2016,18,8,1,416,4,2,99,2,18,1,4,6,1,9999,4,2,2,4,4,3,6,2,1,2016
5273,16,2016,19,8,2,101,1,1,18,1,34,1,1,41,2,1998,1,5,5,7,4,3,3,2,1,2016
5274,16,2016,3,8,2,1901,19,2,99,1,8,2,1,69,6,1999,1,1,1,2,1,1,3,2,1,2016
5275,16,2016,21,8,2,1901,19,1,99,2,21,1,4,999,99,9999,1,3,3,5,4,3,6,2,1,2016
5276,16,2016,15,8,2,507,5,2,99,1,65,1,3,69,2,9999,3,12,11,14,3,2,6,2,1,2016
5277,16,2016,13,8,2,1202,12,2,99,1,25,1,1,69,9,9999,1,4,4,6,3,2,6,2,1,2016
5278,16,2016,13,8,2,1202,12,2,99,2,28,1,1,69,9,9999,1,4,4,6,3,2,6,2,1,2016
5279,16,2016,13,8,2,1202,12,2,99,2,31,1,1,69,9,9999,1,5,5,7,3,2,6,2,1,2016
5280,16,2016,8,8,2,1609,16,2,99,1,45,1,14,6,99,9999,3,8,8,10,2,1,6,2,1,2016
5281,16,2016,15,8,2,1805,18,2,99,1,27,1,4,999,99,9999,1,4,4,6,3,2,6,2,1,2016
5282,16,2016,11,8,2,1701,17,1,99,2,19,1,11,52,4,2005,1,2,2,4,2,1,4,2,1,2016
5283,16,2016,11,8,2,1701,17,1,99,2,16,2,11,52,4,2005,1,2,2,4,2,1,4,2,1,2016
5284,16,2016,11,8,2,1701,17,1,99,2,16,2,11,52,4,2005,1,2,2,4,2,1,4,2,1,2016
5285,17,2016,19,8,3,2101,21,1,99,1,24,1,4,999,99,9999,1,3,3,5,4,3,6,2,1,2016
5286,17,2016,19,8,3,2101,21,1,99,2,11,2,4,999,99,9999,1,1,1,3,4,3,6,2,1,2016
5287,17,2016,11,8,3,1901,19,2,99,1,26,1,4,999,99,9999,1,4,4,6,2,1,6,2,1,2016
5288,17,2016,11,8,3,1901,19,2,99,1,26,1,4,999,99,9999,4,4,4,6,2,1,6,2,1,2016
5289,17,2016,20,8,3,504,5,2,99,1,59,1,11,56,7,9999,2,10,10,12,4,3,6,2,1,2016
5290,17,2016,0,8,3,602,6,2,99,2,31,1,4,999,5,9999,1,5,5,7,1,1,6,2,1,2016
5291,17,2016,14,8,3,1001,10,1,99,1,32,1,4,67,5,9999,1,5,5,7,3,2,6,2,2,2016
5292,17,2016,15,8,3,1303,13,2,99,1,73,1,5,999,2,9999,1,13,11,15,3,2,6,1,2,2016
5293,17,2016,20,8,3,801,8,1,99,2,75,1,1,999,99,9999,1,14,11,16,4,3,6,2,1,2016
5294,17,2016,18,8,3,311,3,2,99,1,47,1,4,6,99,9999,1,8,8,10,4,3,6,2,1,2016
5295,18,2016,23,8,4,101,1,1,9,1,29,1,4,6,5,9999,1,4,4,6,4,3,6,2,1,2016
5296,18,2016,14,8,4,101,1,1,12,1,38,1,4,38,4,9999,1,6,6,8,3,2,6,2,1,2016
5297,18,2016,22,8,4,117,1,1,99,1,25,1,4,999,99,9999,1,4,4,6,4,3,6,2,1,2016
5298,18,2016,13,8,4,1901,19,1,99,1,22,1,4,67,1,2015,1,3,3,5,3,2,5,2,1,2016
5299,18,2016,13,8,4,1901,19,1,99,1,20,1,4,67,1,2015,1,3,3,5,3,2,5,2,1,2016
5300,18,2016,20,8,4,1901,19,1,99,1,40,1,4,999,99,9999,4,7,7,9,4,3,6,2,1,2016
5301,18,2016,1,8,4,501,5,1,99,1,23,1,4,18,5,2016,1,3,3,5,1,1,5,2,1,2016
5302,18,2016,19,8,4,509,5,1,99,1,42,1,4,67,99,9999,1,7,7,9,4,3,6,2,1,2016
5303,18,2016,22,8,4,612,6,1,99,1,45,1,4,76,14,9999,1,8,8,10,4,3,6,2,2,2016
5304,18,2016,7,8,4,1102,11,2,99,1,52,1,1,999,99,9999,1,9,9,11,2,1,6,1,2,2016
5305,18,2016,7,8,4,1102,11,2,99,2,39,1,1,999,99,9999,1,6,6,8,2,1,6,2,1,2016
5306,18,2016,7,8,4,1102,11,2,99,1,40,1,1,999,99,9999,1,7,7,9,2,1,6,2,1,2016
5307,18,2016,7,8,4,1102,11,2,99,1,28,1,1,999,99,9999,1,4,4,6,2,1,6,2,1,2016
5308,18,2016,7,8,4,1102,11,2,99,2,26,1,1,999,99,9999,1,4,4,6,2,1,6,2,1,2016
5309,18,2016,7,8,4,1102,11,2,99,1,3,2,1,999,99,9999,1,1,1,1,2,1,6,2,1,2016
5310,18,2016,7,8,4,1102,11,2,99,1,23,1,1,48,4,9999,1,3,3,5,2,1,6,2,1,2016
5311,18,2016,18,8,4,912,9,2,99,2,24,1,1,56,5,2008,1,3,3,5,4,3,4,2,1,2016
5312,18,2016,21,8,4,1703,17,1,99,1,50,1,4,3,3,2002,1,9,9,11,4,3,4,2,2,2016
5313,18,2016,21,8,4,1703,17,1,99,2,24,1,4,77,4,9999,1,3,3,5,4,3,6,2,2,2016
5314,18,2016,13,8,4,701,7,2,99,2,0,2,3,69,9,1997,1,1,1,1,3,2,3,2,1,2016
5315,18,2016,7,8,4,416,4,2,99,1,23,1,4,67,3,9999,1,3,3,5,2,1,6,2,2,2016
5316,19,2016,19,8,5,101,1,1,1,1,23,1,4,999,1,9999,2,3,3,5,4,3,6,2,1,2016
5317,19,2016,19,8,5,101,1,1,1,1,33,1,4,999,1,9999,2,5,5,7,4,3,6,2,1,2016
5318,19,2016,15,8,5,110,1,2,99,1,50,1,4,999,99,9999,1,9,9,11,3,2,6,2,1,2016
5319,19,2016,18,8,5,1109,11,2,99,1,24,1,1,69,2,2005,2,3,3,5,4,3,4,2,1,2016
5320,19,2016,7,8,5,1601,16,2,99,2,35,1,4,999,4,9999,1,6,6,8,2,1,6,2,1,2016
5321,19,2016,7,8,5,1601,16,2,99,2,13,2,4,999,4,9999,1,1,1,3,2,1,6,2,1,2016
5322,19,2016,7,8,5,1601,16,2,99,2,6,2,4,999,4,9999,1,1,1,2,2,1,6,2,1,2016
5323,19,2016,19,8,5,1501,15,1,99,1,24,1,5,26,1,9999,4,3,3,5,4,3,6,2,1,2016
5324,19,2016,20,8,5,1416,14,2,99,1,28,1,4,27,5,9999,1,4,4,6,4,3,6,2,1,2016
5325,20,2016,1,8,6,101,1,1,11,1,45,1,1,56,4,9999,2,8,8,10,1,1,6,1,2,2016
5326,20,2016,0,8,6,101,1,1,5,1,23,1,4,6,5,9999,1,3,3,5,1,1,6,2,1,2016
5327,20,2016,7,8,6,101,1,1,11,2,53,1,12,999,99,9999,2,9,9,11,2,1,6,2,1,2016
5328,20,2016,7,8,6,101,1,1,11,2,21,1,12,999,99,9999,2,3,3,5,2,1,6,2,1,2016
5329,20,2016,7,8,6,101,1,1,11,1,18,1,12,999,99,9999,2,2,2,4,2,1,6,2,1,2016
5330,20,2016,7,8,6,101,1,1,11,2,45,1,12,999,99,9999,2,8,8,10,2,1,6,2,1,2016
5331,20,2016,7,8,6,101,1,1,11,1,60,1,12,999,99,9999,2,11,11,13,2,1,6,2,1,2016
5332,20,2016,7,8,6,101,1,1,11,1,8,2,12,999,99,9999,2,1,1,2,2,1,6,2,1,2016
5333,20,2016,7,8,6,101,1,1,11,1,6,2,12,999,99,9999,2,1,1,2,2,1,6,2,1,2016
5334,20,2016,7,8,6,101,1,1,11,2,11,2,12,999,99,9999,2,1,1,3,2,1,6,2,1,2016
5335,20,2016,7,8,6,101,1,1,11,2,55,1,12,999,99,9999,2,10,10,12,2,1,6,2,1,2016
5336,20,2016,7,8,6,101,1,1,11,1,16,2,12,999,99,9999,2,2,2,4,2,1,6,2,1,2016
5337,20,2016,7,8,6,101,1,1,11,2,17,2,12,999,99,9999,2,2,2,4,2,1,6,2,1,2016
5338,20,2016,7,8,6,101,1,1,11,2,48,1,12,999,99,9999,2,8,8,10,2,1,6,2,1,2016
5339,20,2016,7,8,6,101,1,1,11,2,999,9,12,999,99,9999,2,16,12,18,2,1,6,2,1,2016
5340,20,2016,7,8,6,101,1,1,11,1,999,9,12,999,99,9999,2,16,12,18,2,1,6,2,1,2016
5341,20,2016,7,8,6,101,1,1,11,1,999,9,12,999,99,9999,2,16,12,18,2,1,6,2,1,2016
5342,20,2016,7,8,6,101,1,1,11,1,999,9,12,999,99,9999,2,16,12,18,2,1,6,2,1,2016
5343,20,2016,7,8,6,101,1,1,11,2,999,9,12,999,99,9999,2,16,12,18,2,1,6,2,1,2016
5344,20,2016,14,8,6,110,1,2,99,1,29,1,4,999,2,9999,1,4,4,6,3,2,6,1,2,2016
5345,20,2016,11,8,6,502,5,1,99,1,999,9,4,999,99,9999,1,16,12,18,2,1,6,2,1,2016
5346,20,2016,12,8,6,608,6,2,99,1,18,1,4,6,1,9999,1,2,2,4,3,2,6,2,1,2016
5347,20,2016,12,8,6,608,6,2,99,1,14,2,4,6,1,9999,1,1,1,3,3,2,6,2,1,2016
5348,20,2016,8,8,6,1501,15,1,99,1,30,1,4,67,1,9999,1,5,5,7,2,1,6,2,1,2016
5349,20,2016,8,8,6,1501,15,1,99,2,28,1,4,67,1,9999,1,4,4,6,2,1,6,2,1,2016
5350,20,2016,19,8,6,506,5,2,99,1,25,1,4,999,99,9999,2,4,4,6,4,3,6,1,2,2016
5351,20,2016,12,8,6,1102,11,2,99,1,30,1,4,999,5,2013,1,5,5,7,3,2,5,2,1,2016
5352,20,2016,20,8,6,1301,13,2,99,1,19,1,3,69,4,9999,1,2,2,4,4,3,6,2,1,2016
5353,20,2016,20,8,6,1301,13,2,99,2,20,1,3,69,4,9999,1,3,3,5,4,3,6,2,1,2016
5354,20,2016,20,8,6,1301,13,2,99,2,15,2,3,69,4,9999,1,2,2,4,4,3,6,2,1,2016
5355,20,2016,20,8,6,1301,13,2,99,2,39,1,3,69,4,9999,1,6,6,8,4,3,6,2,1,2016
5356,20,2016,20,8,6,1301,13,2,99,2,62,1,3,69,4,9999,1,11,11,13,4,3,6,1,2,2016
5357,20,2016,14,8,6,1501,15,2,99,1,39,1,4,67,3,9999,1,6,6,8,3,2,6,2,1,2016
5358,20,2016,0,8,6,101,1,2,11,1,52,1,1,56,4,9999,2,9,9,11,1,1,6,1,2,2016
5359,20,2016,23,8,6,901,9,2,99,1,22,1,4,18,1,9999,1,3,3,5,4,3,6,2,1,2016
5360,20,2016,15,8,6,1108,11,2,99,1,48,1,1,69,2,1996,1,8,8,10,3,2,3,2,1,2016
5361,20,2016,18,8,6,1420,14,2,99,1,14,2,4,999,99,9999,1,1,1,3,4,3,6,2,1,2016
5362,21,2016,6,8,7,101,1,1,13,1,35,1,2,28,4,9999,1,6,6,8,2,1,6,2,1,2016
5363,21,2016,6,8,7,101,1,1,13,2,34,1,2,28,4,9999,1,5,5,7,2,1,6,2,1,2016
5364,21,2016,6,8,7,101,1,1,13,1,23,1,1,48,1,9999,1,3,3,5,2,1,6,2,1,2016
5365,21,2016,6,8,7,101,1,1,13,2,26,1,1,48,1,9999,1,4,4,6,2,1,6,2,1,2016
5366,21,2016,6,8,7,101,1,1,13,1,27,1,1,48,1,9999,1,4,4,6,2,1,6,2,1,2016
5367,21,2016,23,8,7,108,1,2,99,1,19,1,4,2,7,9999,1,2,2,4,4,3,6,2,1,2016
5368,21,2016,23,8,7,108,1,2,99,1,999,1,4,2,7,9999,1,16,12,18,4,3,6,2,1,2016
5369,21,2016,1,8,7,101,1,1,11,1,19,1,1,999,3,9999,2,2,2,4,1,1,6,2,1,2016
5370,21,2016,1,8,7,101,1,1,11,2,42,1,1,999,3,9999,2,7,7,9,1,1,6,2,1,2016
5371,21,2016,10,8,7,117,1,1,99,1,27,1,4,999,99,9999,1,4,4,6,2,1,6,2,1,2016
5372,21,2016,20,8,7,501,5,2,99,1,58,1,4,3,5,9999,1,10,10,12,4,3,6,2,2,2016
5373,21,2016,20,8,7,501,5,2,99,1,30,1,4,6,3,9999,1,5,5,7,4,3,6,2,1,2016
5374,21,2016,0,8,7,511,5,2,99,1,26,1,1,73,5,9999,2,4,4,6,1,1,6,2,1,2016
5375,21,2016,0,8,7,511,5,2,99,1,999,1,1,73,5,9999,2,16,12,18,1,1,6,2,1,2016
5376,21,2016,0,8,7,511,5,2,99,1,999,1,1,73,5,9999,2,16,12,18,1,1,6,2,1,2016
5377,21,2016,7,8,7,505,5,2,99,1,21,1,4,27,4,2006,1,3,3,5,2,1,4,2,1,2016
5378,21,2016,18,8,7,501,5,1,99,1,22,1,4,3,5,2015,2,3,3,5,4,3,5,2,1,2016
5379,21,2016,18,8,7,501,5,1,99,1,30,1,4,3,5,2015,2,5,5,7,4,3,5,2,2,2016
5380,21,2016,18,8,7,501,5,1,99,2,22,1,4,3,5,2015,2,3,3,5,4,3,5,2,1,2016
5381,21,2016,20,8,7,1020,10,2,99,1,22,1,4,67,1,9999,1,3,3,5,4,3,6,1,2,2016
5382,21,2016,14,8,7,1101,11,1,99,1,44,1,4,54,1,9999,1,7,7,9,3,2,6,2,1,2016
5383,21,2016,19,8,7,1303,13,2,99,9,999,9,4,999,99,9999,2,16,12,18,4,3,6,2,1,2016
5384,21,2016,18,8,7,1501,15,1,99,2,18,1,4,999,99,9999,2,2,2,4,4,3,6,1,2,2016
5385,21,2016,21,8,7,1801,18,1,99,2,49,1,3,69,7,1996,1,8,8,10,4,3,3,2,1,2016
5386,21,2016,21,8,7,1801,18,1,99,2,64,1,3,69,7,1996,1,11,11,13,4,3,3,2,2,2016
5387,21,2016,21,8,7,1801,18,1,99,2,67,1,3,69,7,1996,1,12,11,14,4,3,3,2,1,2016
5388,21,2016,21,8,7,1801,18,1,99,2,59,1,3,69,7,1996,1,10,10,12,4,3,3,2,1,2016
5389,21,2016,20,8,7,1801,18,2,99,1,25,1,4,67,4,9999,2,4,4,6,4,3,6,1,2,2016
5390,21,2016,20,8,7,1801,18,2,99,1,24,1,4,67,4,9999,2,3,3,5,4,3,6,2,1,2016
5391,22,2016,1,8,1,101,1,2,7,2,31,1,1,27,6,9999,2,5,5,7,1,1,6,2,2,2016
5392,22,2016,12,8,1,101,1,1,9,1,31,1,4,76,1,9999,1,5,5,7,3,2,6,2,1,2016
5393,22,2016,12,8,1,101,1,1,9,2,20,1,4,76,1,9999,1,3,3,5,3,2,6,2,1,2016
5394,22,2016,12,8,1,101,1,1,9,1,34,1,4,6,4,2012,1,5,5,7,3,2,5,2,1,2016
5395,22,2016,7,8,1,101,1,1,18,1,30,1,4,54,3,9999,1,5,5,7,2,1,6,2,1,2016
5396,22,2016,17,8,1,101,1,1,1,1,46,1,4,67,5,9999,1,8,8,10,3,2,6,2,1,2016
5397,22,2016,17,8,1,101,1,1,1,1,48,1,4,67,5,9999,1,8,8,10,3,2,6,2,1,2016
5398,22,2016,7,8,1,705,7,2,99,1,40,1,2,69,10,9999,1,7,7,9,2,1,6,2,1,2016
5399,22,2016,7,8,1,705,7,2,99,2,35,1,2,69,10,9999,1,6,6,8,2,1,6,2,1,2016
5400,22,2016,7,8,1,705,7,2,99,2,8,2,2,69,10,9999,1,1,1,2,2,1,6,2,1,2016
5401,22,2016,7,8,1,705,7,2,99,1,18,1,2,69,10,9999,1,2,2,4,2,1,6,2,1,2016
5402,22,2016,7,8,1,705,7,2,99,1,20,1,2,69,10,9999,1,3,3,5,2,1,6,2,1,2016
5403,22,2016,19,8,1,1801,18,2,99,1,15,2,4,999,99,9999,2,2,2,4,4,3,6,2,1,2016
5404,22,2016,19,8,1,2001,20,2,99,1,29,1,11,10,99,2014,1,4,4,6,4,3,5,2,1,2016
5405,22,2016,20,8,1,924,9,2,99,1,20,1,6,19,99,9999,1,3,3,5,4,3,6,2,1,2016
5406,22,2016,0,8,1,2202,22,2,99,1,24,1,4,6,99,9999,1,3,3,5,1,1,6,1,2,2016
5407,22,2016,19,8,1,1104,11,2,99,2,62,1,14,6,1,2007,3,11,11,13,4,3,4,2,1,2016
5408,22,2016,18,8,1,207,2,2,99,2,52,1,14,6,1,2011,1,9,9,11,4,3,5,2,2,2016
5409,22,2016,20,8,1,109,1,1,99,1,25,1,4,999,99,9999,1,4,4,6,4,3,6,2,2,2016
5410,22,2016,7,8,1,406,4,2,99,1,22,1,4,27,99,9999,1,3,3,5,2,1,6,2,1,2016
5411,22,2016,7,8,1,406,4,2,99,2,28,1,4,27,99,9999,1,4,4,6,2,1,6,2,1,2016
5412,22,2016,21,8,1,501,5,1,99,1,24,1,4,6,1,2015,4,3,3,5,4,3,5,2,1,2016
5413,22,2016,21,8,1,501,5,1,99,1,24,1,4,6,1,2015,4,3,3,5,4,3,5,2,1,2016
5414,22,2016,20,8,1,110,1,1,99,1,17,2,4,32,1,9999,4,2,2,4,4,3,6,2,2,2016
5415,22,2016,20,8,1,110,1,1,99,1,14,2,4,32,1,9999,4,1,1,3,4,3,6,2,1,2016
5416,23,2016,1,8,2,101,1,1,15,1,34,1,4,18,9,9999,1,5,5,7,1,1,6,2,1,2016
5417,23,2016,7,8,2,109,1,1,99,2,31,1,4,999,99,9999,1,5,5,7,2,1,6,2,1,2016
5418,23,2016,7,8,2,109,1,1,99,1,16,2,4,999,99,9999,1,2,2,4,2,1,6,2,1,2016
5419,23,2016,7,8,2,109,1,1,99,1,26,1,4,999,99,9999,1,4,4,6,2,1,6,2,1,2016
5420,23,2016,11,8,2,1101,11,1,99,1,25,1,4,6,3,2013,1,4,4,6,2,1,5,2,2,2016
5421,23,2016,11,8,2,1101,11,1,99,1,50,1,4,6,3,2013,1,9,9,11,2,1,5,2,1,2016
5422,23,2016,13,8,2,1104,11,2,99,1,32,1,1,52,6,1997,1,5,5,7,3,2,3,2,1,2016
5423,23,2016,13,8,2,1104,11,2,99,1,31,1,1,52,6,1997,1,5,5,7,3,2,3,2,1,2016
5424,23,2016,13,8,2,1104,11,2,99,1,999,1,4,32,5,9999,1,16,12,18,3,2,6,2,1,2016
5425,23,2016,13,8,2,1104,11,2,99,1,24,1,4,32,5,9999,1,3,3,5,3,2,6,2,1,2016
